id,time,total_inflow_sim1,total_inflow_sim2
BC-BB-F3-18890,2019-03-24 17:46:00,0.000445,0.014562
BC-BB-F3-18890,2019-03-24 17:47:00,0.000444,0.014546
BC-BB-F3-18890,2019-03-24 17:48:00,0.000444,0.014532
BC-BB-F3-18890,2019-03-24 17:49:00,0.000444,0.014522
BC-BB-F3-18890,2019-03-24 17:50:00,0.000444,0.014516
BC-BB-F3-18890,2019-03-24 17:51:00,0.000443,0.014513
BC-BB-F3-18890,2019-03-24 17:52:00,0.000443,0.014512
BC-BB-F3-18890,2019-03-24 17:53:00,0.000443,0.01451
BC-BB-F3-18890,2019-03-24 17:54:00,0.000443,0.014505
BC-BB-F3-18890,2019-03-24 17:55:00,0.000443,0.014497
BC-BB-F3-18890,2019-03-24 17:56:00,0.000443,0.014485
BC-BB-F3-18890,2019-03-24 17:57:00,0.000443,0.014468
BC-BB-F3-18890,2019-03-24 17:58:00,0.000444,0.01445
BC-BB-F3-18890,2019-03-24 17:59:00,0.000444,0.014425
BC-BB-F3-18890,2019-03-24 18:00:00,0.000444,0.014401
BC-BB-F3-18890,2019-03-24 18:01:00,0.000444,0.014387
BC-BB-F3-18890,2019-03-24 18:02:00,0.000444,0.014372
BC-BB-F3-18890,2019-03-24 18:03:00,0.000444,0.014363
BC-BB-F3-18890,2019-03-24 18:04:00,0.000443,0.014365
BC-BB-F3-18890,2019-03-24 18:05:00,0.000442,0.014363
BC-BB-F3-18890,2019-03-24 18:06:00,0.000441,0.014366
BC-BB-F3-18890,2019-03-24 18:07:00,0.00044,0.014367
BC-BB-F3-18890,2019-03-24 18:08:00,0.000439,0.014363
BC-BB-F3-18890,2019-03-24 18:09:00,0.000437,0.014359
BC-BB-F3-18890,2019-03-24 18:10:00,0.000436,0.014347
BC-BB-F3-18890,2019-03-24 18:11:00,0.000436,0.014332
BC-BB-F3-18890,2019-03-24 18:12:00,0.000434,0.014316
BC-BB-F3-18890,2019-03-24 18:13:00,0.000434,0.014298
BC-BB-F3-18890,2019-03-24 18:14:00,0.000432,0.014282
BC-BB-F3-18890,2019-03-24 18:15:00,0.000432,0.01427
BC-BB-F3-18890,2019-03-24 18:16:00,0.000432,0.014259
BC-BB-F3-18890,2019-03-24 18:17:00,0.000431,0.014257
BC-BB-F3-18890,2019-03-24 18:18:00,0.00043,0.014253
BC-BB-F3-18890,2019-03-24 18:19:00,0.000431,0.014252
BC-BB-F3-18890,2019-03-24 18:20:00,0.00043,0.014251
BC-BB-F3-18890,2019-03-24 18:21:00,0.000429,0.014245
BC-BB-F3-18890,2019-03-24 18:22:00,0.00043,0.014238
BC-BB-F3-18890,2019-03-24 18:23:00,0.00043,0.014225
BC-BB-F3-18890,2019-03-24 18:24:00,0.000429,0.014211
BC-BB-F3-18890,2019-03-24 18:25:00,0.000431,0.014194
BC-BB-F3-18890,2019-03-24 18:26:00,0.00043,0.014177
BC-BB-F3-18890,2019-03-24 18:27:00,0.00043,0.014159
BC-BB-F3-18890,2019-03-24 18:28:00,0.000431,0.01415
BC-BB-F3-18890,2019-03-24 18:29:00,0.00043,0.01414
BC-BB-F3-18890,2019-03-24 18:30:00,0.000429,0.014139
BC-BB-F3-18890,2019-03-24 18:31:00,0.000427,0.014137
BC-BB-F3-18890,2019-03-24 18:32:00,0.000426,0.014139
BC-BB-F3-18890,2019-03-24 18:33:00,0.000418,0.01414
BC-BB-F3-18890,2019-03-24 18:34:00,0.000413,0.014136
BC-BB-F3-18890,2019-03-24 18:35:00,0.000413,0.014131
BC-BB-F3-18890,2019-03-24 18:36:00,0.000415,0.01412
BC-BB-F3-18890,2019-03-24 18:37:00,0.000415,0.014105
BC-BB-F3-18890,2019-03-24 18:38:00,0.000412,0.01409
BC-BB-F3-18890,2019-03-24 18:39:00,0.000407,0.014071
BC-BB-F3-18890,2019-03-24 18:40:00,0.000408,0.014056
BC-BB-F3-18890,2019-03-24 18:41:00,0.000408,0.01404
BC-BB-F3-18890,2019-03-24 18:42:00,0.000409,0.014033
BC-BB-F3-18890,2019-03-24 18:43:00,0.0004,0.014026
BC-BB-F3-18890,2019-03-24 18:44:00,0.000397,0.014028
BC-BB-F3-18890,2019-03-24 18:45:00,0.000399,0.01403
BC-BB-F3-18890,2019-03-24 18:46:00,0.000402,0.014033
BC-BB-F3-18890,2019-03-24 18:47:00,0.000397,0.014034
BC-BB-F3-18890,2019-03-24 18:48:00,0.000396,0.01403
BC-BB-F3-18890,2019-03-24 18:49:00,0.000399,0.014023
BC-BB-F3-18890,2019-03-24 18:50:00,0.000394,0.014012
BC-BB-F3-18890,2019-03-24 18:51:00,0.000392,0.013997
BC-BB-F3-18890,2019-03-24 18:52:00,0.000394,0.013975
BC-BB-F3-18890,2019-03-24 18:53:00,0.00039,0.01396
BC-BB-F3-18890,2019-03-24 18:54:00,0.00039,0.013938
BC-BB-F3-18890,2019-03-24 18:55:00,0.000388,0.013925
BC-BB-F3-18890,2019-03-24 18:56:00,0.000388,0.013913
BC-BB-F3-18890,2019-03-24 18:57:00,0.000391,0.013911
BC-BB-F3-18890,2019-03-24 18:58:00,0.000383,0.013917
BC-BB-F3-18890,2019-03-24 18:59:00,0.000382,0.013917
BC-BB-F3-18890,2019-03-24 19:00:00,0.000385,0.013917
BC-BB-F3-18890,2019-03-24 19:01:00,0.000382,0.013921
BC-BB-F3-18890,2019-03-24 19:02:00,0.000383,0.013917
BC-BB-F3-18890,2019-03-24 19:03:00,0.000381,0.013906
BC-BB-F3-18890,2019-03-24 19:04:00,0.000382,0.013894
BC-BB-F3-18890,2019-03-24 19:05:00,0.00038,0.013875
BC-BB-F3-18890,2019-03-24 19:06:00,0.000379,0.013855
BC-BB-F3-18890,2019-03-24 19:07:00,0.000376,0.013835
BC-BB-F3-18890,2019-03-24 19:08:00,0.000378,0.013816
BC-BB-F3-18890,2019-03-24 19:09:00,0.000375,0.013805
BC-BB-F3-18890,2019-03-24 19:10:00,0.000379,0.013796
BC-BB-F3-18890,2019-03-24 19:11:00,0.000373,0.013795
BC-BB-F3-18890,2019-03-24 19:12:00,0.000375,0.013797
BC-BB-F3-18890,2019-03-24 19:13:00,0.000376,0.013798
BC-BB-F3-18890,2019-03-24 19:14:00,0.000377,0.013802
BC-BB-F3-18890,2019-03-24 19:15:00,0.000377,0.013799
BC-BB-F3-18890,2019-03-24 19:16:00,0.000374,0.013795
BC-BB-F3-18890,2019-03-24 19:17:00,0.000378,0.013786
BC-BB-F3-18890,2019-03-24 19:18:00,0.000372,0.01377
BC-BB-F3-18890,2019-03-24 19:19:00,0.000375,0.013755
BC-BB-F3-18890,2019-03-24 19:20:00,0.000373,0.013734
BC-BB-F3-18890,2019-03-24 19:21:00,0.000372,0.013719
BC-BB-F3-18890,2019-03-24 19:22:00,0.000376,0.013703
BC-BB-F3-18890,2019-03-24 19:23:00,0.00037,0.013695
BC-BB-F3-18890,2019-03-24 19:24:00,0.000373,0.013688
BC-BB-F3-18890,2019-03-24 19:25:00,0.000371,0.013689
BC-BB-F3-18890,2019-03-24 19:26:00,0.000374,0.01369
BC-BB-F3-18890,2019-03-24 19:27:00,0.000371,0.013693
BC-BB-F3-18890,2019-03-24 19:28:00,0.000373,0.013695
BC-BB-F3-18890,2019-03-24 19:29:00,0.000369,0.013692
BC-BB-F3-18890,2019-03-24 19:30:00,0.000371,0.013685
BC-BB-F3-18890,2019-03-24 19:31:00,0.000369,0.013674
BC-BB-F3-18890,2019-03-24 19:32:00,0.000372,0.013658
BC-BB-F3-18890,2019-03-24 19:33:00,0.000371,0.013641
BC-BB-F3-18890,2019-03-24 19:34:00,0.00037,0.013622
BC-BB-F3-18890,2019-03-24 19:35:00,0.000371,0.013603
BC-BB-F3-18890,2019-03-24 19:36:00,0.000366,0.013589
BC-BB-F3-18890,2019-03-24 19:37:00,0.000369,0.013579
BC-BB-F3-18890,2019-03-24 19:38:00,0.000366,0.013574
BC-BB-F3-18890,2019-03-24 19:39:00,0.000369,0.013579
BC-BB-F3-18890,2019-03-24 19:40:00,0.000368,0.013578
BC-BB-F3-18890,2019-03-24 19:41:00,0.00037,0.013585
BC-BB-F3-18890,2019-03-24 19:42:00,0.000367,0.013592
BC-BB-F3-18890,2019-03-24 19:43:00,0.000368,0.013588
BC-BB-F3-18890,2019-03-24 19:44:00,0.000367,0.013586
BC-BB-F3-18890,2019-03-24 19:45:00,0.000367,0.013573
BC-BB-F3-18890,2019-03-24 19:46:00,0.000367,0.013559
BC-BB-F3-18890,2019-03-24 19:47:00,0.000365,0.013539
BC-BB-F3-18890,2019-03-24 19:48:00,0.000364,0.013518
BC-BB-F3-18890,2019-03-24 19:49:00,0.000363,0.013497
BC-BB-F3-18890,2019-03-24 19:50:00,0.000364,0.013479
BC-BB-F3-18890,2019-03-24 19:51:00,0.00036,0.013462
BC-BB-F3-18890,2019-03-24 19:52:00,0.000359,0.013457
BC-BB-F3-18890,2019-03-24 19:53:00,0.000358,0.01345
BC-BB-F3-18890,2019-03-24 19:54:00,0.000359,0.013456
BC-BB-F3-18890,2019-03-24 19:55:00,0.00036,0.013456
BC-BB-F3-18890,2019-03-24 19:56:00,0.000357,0.013461
BC-BB-F3-18890,2019-03-24 19:57:00,0.000359,0.013465
BC-BB-F3-18890,2019-03-24 19:58:00,0.000356,0.013462
BC-BB-F3-18890,2019-03-24 19:59:00,0.000354,0.013462
BC-BB-F3-18890,2019-03-24 20:00:00,0.000356,0.013451
BC-BB-F3-18890,2019-03-24 20:01:00,0.000355,0.013436
BC-BB-F3-18890,2019-03-24 20:02:00,0.000354,0.013423
BC-BB-F3-18890,2019-03-24 20:03:00,0.000355,0.013409
BC-BB-F3-18890,2019-03-24 20:04:00,0.000352,0.013391
BC-BB-F3-18890,2019-03-24 20:05:00,0.000352,0.013377
BC-BB-F3-18890,2019-03-24 20:06:00,0.000354,0.01337
BC-BB-F3-18890,2019-03-24 20:07:00,0.00035,0.013364
BC-BB-F3-18890,2019-03-24 20:08:00,0.000349,0.013363
BC-BB-F3-18890,2019-03-24 20:09:00,0.000351,0.013363
BC-BB-F3-18890,2019-03-24 20:10:00,0.000347,0.013362
BC-BB-F3-18890,2019-03-24 20:11:00,0.000345,0.013359
BC-BB-F3-18890,2019-03-24 20:12:00,0.000346,0.013351
BC-BB-F3-18890,2019-03-24 20:13:00,0.000344,0.01334
BC-BB-F3-18890,2019-03-24 20:14:00,0.000343,0.013322
BC-BB-F3-18890,2019-03-24 20:15:00,0.000345,0.013309
BC-BB-F3-18890,2019-03-24 20:16:00,0.000341,0.013286
BC-BB-F3-18890,2019-03-24 20:17:00,0.000342,0.01327
BC-BB-F3-18890,2019-03-24 20:18:00,0.000343,0.013255
BC-BB-F3-18890,2019-03-24 20:19:00,0.000342,0.013238
BC-BB-F3-18890,2019-03-24 20:20:00,0.00034,0.013238
BC-BB-F3-18890,2019-03-24 20:21:00,0.000339,0.013233
BC-BB-F3-18890,2019-03-24 20:22:00,0.000337,0.013239
BC-BB-F3-18890,2019-03-24 20:23:00,0.000335,0.013247
BC-BB-F3-18890,2019-03-24 20:24:00,0.000337,0.013253
BC-BB-F3-18890,2019-03-24 20:25:00,0.000335,0.013263
BC-BB-F3-18890,2019-03-24 20:26:00,0.000333,0.013261
BC-BB-F3-18890,2019-03-24 20:27:00,0.000332,0.01326
BC-BB-F3-18890,2019-03-24 20:28:00,0.00033,0.013252
BC-BB-F3-18890,2019-03-24 20:29:00,0.000329,0.013236
BC-BB-F3-18890,2019-03-24 20:30:00,0.00033,0.013222
BC-BB-F3-18890,2019-03-24 20:31:00,0.000329,0.013199
BC-BB-F3-18890,2019-03-24 20:32:00,0.000329,0.013184
BC-BB-F3-18890,2019-03-24 20:33:00,0.000328,0.013161
BC-BB-F3-18890,2019-03-24 20:34:00,0.000327,0.013147
BC-BB-F3-18890,2019-03-24 20:35:00,0.000325,0.013136
BC-BB-F3-18890,2019-03-24 20:36:00,0.000324,0.01313
BC-BB-F3-18890,2019-03-24 20:37:00,0.000325,0.013122
BC-BB-F3-18890,2019-03-24 20:38:00,0.000321,0.013117
BC-BB-F3-18890,2019-03-24 20:39:00,0.000319,0.013134
BC-BB-F3-18890,2019-03-24 20:40:00,0.000318,0.013143
BC-BB-F3-18890,2019-03-24 20:41:00,0.000318,0.013133
BC-BB-F3-18890,2019-03-24 20:42:00,0.000316,0.013104
BC-BB-F3-18890,2019-03-24 20:43:00,0.000317,0.013101
BC-BB-F3-18890,2019-03-24 20:44:00,0.000313,0.013101
BC-BB-F3-18890,2019-03-24 20:45:00,0.000311,0.013089
BC-BB-F3-18890,2019-03-24 20:46:00,0.000311,0.013072
BC-BB-F3-18890,2019-03-24 20:47:00,0.000311,0.013062
BC-BB-F3-18890,2019-03-24 20:48:00,0.000312,0.013052
BC-BB-F3-18890,2019-03-24 20:49:00,0.000311,0.013041
BC-BB-F3-18890,2019-03-24 20:50:00,0.000309,0.013039
BC-BB-F3-18890,2019-03-24 20:51:00,0.000308,0.013039
BC-BB-F3-18890,2019-03-24 20:52:00,0.000308,0.013041
BC-BB-F3-18890,2019-03-24 20:53:00,0.000307,0.013044
BC-BB-F3-18890,2019-03-24 20:54:00,0.000307,0.013045
BC-BB-F3-18890,2019-03-24 20:55:00,0.000307,0.013042
BC-BB-F3-18890,2019-03-24 20:56:00,0.000305,0.013036
BC-BB-F3-18890,2019-03-24 20:57:00,0.000305,0.013024
BC-BB-F3-18890,2019-03-24 20:58:00,0.000306,0.013004
BC-BB-F3-18890,2019-03-24 20:59:00,0.000305,0.012974
BC-BB-F3-18890,2019-03-24 21:00:00,0.000303,0.012954
BC-BB-F3-18890,2019-03-24 21:01:00,0.000301,0.012927
BC-BB-F3-18890,2019-03-24 21:02:00,0.000299,0.012913
BC-BB-F3-18890,2019-03-24 21:03:00,0.0003,0.012896
BC-BB-F3-18890,2019-03-24 21:04:00,0.000301,0.012893
BC-BB-F3-18890,2019-03-24 21:05:00,0.000301,0.012888
BC-BB-F3-18890,2019-03-24 21:06:00,0.000299,0.012896
BC-BB-F3-18890,2019-03-24 21:07:00,0.000299,0.0129
BC-BB-F3-18890,2019-03-24 21:08:00,0.000298,0.012913
BC-BB-F3-18890,2019-03-24 21:09:00,0.000298,0.012917
BC-BB-F3-18890,2019-03-24 21:10:00,0.000297,0.012924
BC-BB-F3-18890,2019-03-24 21:11:00,0.000297,0.012922
BC-BB-F3-18890,2019-03-24 21:12:00,0.000299,0.012918
BC-BB-F3-18890,2019-03-24 21:13:00,0.000298,0.012907
BC-BB-F3-18890,2019-03-24 21:14:00,0.000296,0.012897
BC-BB-F3-18890,2019-03-24 21:15:00,0.000297,0.012876
BC-BB-F3-18890,2019-03-24 21:16:00,0.000298,0.012861
BC-BB-F3-18890,2019-03-24 21:17:00,0.000297,0.012841
BC-BB-F3-18890,2019-03-24 21:18:00,0.000296,0.012827
BC-BB-F3-18890,2019-03-24 21:19:00,0.000295,0.012813
BC-BB-F3-18890,2019-03-24 21:20:00,0.000294,0.012805
BC-BB-F3-18890,2019-03-24 21:21:00,0.000294,0.012797
BC-BB-F3-18890,2019-03-24 21:22:00,0.000293,0.012784
BC-BB-F3-18890,2019-03-24 21:23:00,0.000297,0.012787
BC-BB-F3-18890,2019-03-24 21:24:00,0.000292,0.012788
BC-BB-F3-18890,2019-03-24 21:25:00,0.00029,0.012787
BC-BB-F3-18890,2019-03-24 21:26:00,0.000289,0.012788
BC-BB-F3-18890,2019-03-24 21:27:00,0.000289,0.01278
BC-BB-F3-18890,2019-03-24 21:28:00,0.000287,0.012774
BC-BB-F3-18890,2019-03-24 21:29:00,0.000291,0.012759
BC-BB-F3-18890,2019-03-24 21:30:00,0.000287,0.012748
BC-BB-F3-18890,2019-03-24 21:31:00,0.000287,0.012732
BC-BB-F3-18890,2019-03-24 21:32:00,0.000286,0.012721
BC-BB-F3-18890,2019-03-24 21:33:00,0.000286,0.01271
BC-BB-F3-18890,2019-03-24 21:34:00,0.000287,0.012712
BC-BB-F3-18890,2019-03-24 21:35:00,0.000286,0.012707
BC-BB-F3-18890,2019-03-24 21:36:00,0.000284,0.012708
BC-BB-F3-18890,2019-03-24 21:37:00,0.000283,0.012718
BC-BB-F3-18890,2019-03-24 21:38:00,0.000282,0.012724
BC-BB-F3-18890,2019-03-24 21:39:00,0.000284,0.012725
BC-BB-F3-18890,2019-03-24 21:40:00,0.000284,0.012726
BC-BB-F3-18890,2019-03-24 21:41:00,0.000283,0.012718
BC-BB-F3-18890,2019-03-24 21:42:00,0.000281,0.012706
BC-BB-F3-18890,2019-03-24 21:43:00,0.000282,0.012691
BC-BB-F3-18890,2019-03-24 21:44:00,0.000282,0.012672
BC-BB-F3-18890,2019-03-24 21:45:00,0.000281,0.01265
BC-BB-F3-18890,2019-03-24 21:46:00,0.00028,0.012629
BC-BB-F3-18890,2019-03-24 21:47:00,0.000279,0.01261
BC-BB-F3-18890,2019-03-24 21:48:00,0.00028,0.012591
BC-BB-F3-18890,2019-03-24 21:49:00,0.000277,0.012577
BC-BB-F3-18890,2019-03-24 21:50:00,0.000276,0.012571
BC-BB-F3-18890,2019-03-24 21:51:00,0.000275,0.012568
BC-BB-F3-18890,2019-03-24 21:52:00,0.000274,0.012574
BC-BB-F3-18890,2019-03-24 21:53:00,0.000275,0.012579
BC-BB-F3-18890,2019-03-24 21:54:00,0.000273,0.012588
BC-BB-F3-18890,2019-03-24 21:55:00,0.000272,0.012593
BC-BB-F3-18890,2019-03-24 21:56:00,0.000269,0.012598
BC-BB-F3-18890,2019-03-24 21:57:00,0.000272,0.012594
BC-BB-F3-18890,2019-03-24 21:58:00,0.00027,0.01259
BC-BB-F3-18890,2019-03-24 21:59:00,0.00027,0.012577
BC-BB-F3-18890,2019-03-24 22:00:00,0.000269,0.012565
BC-BB-F3-18890,2019-03-24 22:01:00,0.00027,0.012548
BC-BB-F3-18890,2019-03-24 22:02:00,0.000271,0.012532
BC-BB-F3-18890,2019-03-24 22:03:00,0.000268,0.012515
BC-BB-F3-18890,2019-03-24 22:04:00,0.000267,0.012502
BC-BB-F3-18890,2019-03-24 22:05:00,0.000268,0.012493
BC-BB-F3-18890,2019-03-24 22:06:00,0.000268,0.012486
BC-BB-F3-18890,2019-03-24 22:07:00,0.000268,0.012483
BC-BB-F3-18890,2019-03-24 22:08:00,0.000267,0.01248
BC-BB-F3-18890,2019-03-24 22:09:00,0.000266,0.012467
BC-BB-F3-18890,2019-03-24 22:10:00,0.000265,0.012473
BC-BB-F3-18890,2019-03-24 22:11:00,0.000264,0.012467
BC-BB-F3-18890,2019-03-24 22:12:00,0.000265,0.012469
BC-BB-F3-18890,2019-03-24 22:13:00,0.000263,0.012459
BC-BB-F3-18890,2019-03-24 22:14:00,0.000262,0.012453
BC-BB-F3-18890,2019-03-24 22:15:00,0.000265,0.012438
BC-BB-F3-18890,2019-03-24 22:16:00,0.000262,0.012425
BC-BB-F3-18890,2019-03-24 22:17:00,0.000261,0.012409
BC-BB-F3-18890,2019-03-24 22:18:00,0.00026,0.012396
BC-BB-F3-18890,2019-03-24 22:19:00,0.000261,0.012383
BC-BB-F3-18890,2019-03-24 22:20:00,0.000263,0.012378
BC-BB-F3-18890,2019-03-24 22:21:00,0.00026,0.012373
BC-BB-F3-18890,2019-03-24 22:22:00,0.000258,0.012379
BC-BB-F3-18890,2019-03-24 22:23:00,0.000259,0.012381
BC-BB-F3-18890,2019-03-24 22:24:00,0.000256,0.012395
BC-BB-F3-18890,2019-03-24 22:25:00,0.000254,0.012401
BC-BB-F3-18890,2019-03-24 22:26:00,0.000252,0.012397
BC-BB-F3-18890,2019-03-24 22:27:00,0.000249,0.0124
BC-BB-F3-18890,2019-03-24 22:28:00,0.000249,0.012387
BC-BB-F3-18890,2019-03-24 22:29:00,0.000247,0.012367
BC-BB-F3-18890,2019-03-24 22:30:00,0.000248,0.012328
BC-BB-F3-18890,2019-03-24 22:31:00,0.000243,0.012313
BC-BB-F3-18890,2019-03-24 22:32:00,0.000247,0.012295
BC-BB-F3-18890,2019-03-24 22:33:00,0.000247,0.012278
BC-BB-F3-18890,2019-03-24 22:34:00,0.000246,0.012267
BC-BB-F3-18890,2019-03-24 22:35:00,0.000244,0.012255
BC-BB-F3-18890,2019-03-24 22:36:00,0.000245,0.012254
BC-BB-F3-18890,2019-03-24 22:37:00,0.000239,0.012252
BC-BB-F3-18890,2019-03-24 22:38:00,0.00024,0.01226
BC-BB-F3-18890,2019-03-24 22:39:00,0.000243,0.012267
BC-BB-F3-18890,2019-03-24 22:40:00,0.000238,0.012278
BC-BB-F3-18890,2019-03-24 22:41:00,0.000232,0.012287
BC-BB-F3-18890,2019-03-24 22:42:00,0.000231,0.012293
BC-BB-F3-18890,2019-03-24 22:43:00,0.000229,0.012295
BC-BB-F3-18890,2019-03-24 22:44:00,0.000229,0.012288
BC-BB-F3-18890,2019-03-24 22:45:00,0.00023,0.012279
BC-BB-F3-18890,2019-03-24 22:46:00,0.000228,0.012263
BC-BB-F3-18890,2019-03-24 22:47:00,0.000227,0.012241
BC-BB-F3-18890,2019-03-24 22:48:00,0.000228,0.012217
BC-BB-F3-18890,2019-03-24 22:49:00,0.000227,0.012178
BC-BB-F3-18890,2019-03-24 22:50:00,0.00023,0.012149
BC-BB-F3-18890,2019-03-24 22:51:00,0.000229,0.012132
BC-BB-F3-18890,2019-03-24 22:52:00,0.000228,0.012125
BC-BB-F3-18890,2019-03-24 22:53:00,0.000227,0.012127
BC-BB-F3-18890,2019-03-24 22:54:00,0.000226,0.01213
BC-BB-F3-18890,2019-03-24 22:55:00,0.000229,0.012142
BC-BB-F3-18890,2019-03-24 22:56:00,0.000228,0.012152
BC-BB-F3-18890,2019-03-24 22:57:00,0.000227,0.012161
BC-BB-F3-18890,2019-03-24 22:58:00,0.000227,0.012171
BC-BB-F3-18890,2019-03-24 22:59:00,0.000228,0.012172
BC-BB-F3-18890,2019-03-24 23:00:00,0.000229,0.012173
BC-BB-F3-18890,2019-03-24 23:01:00,0.00023,0.012165
BC-BB-F3-18890,2019-03-24 23:02:00,0.000233,0.012154
BC-BB-F3-18890,2019-03-24 23:03:00,0.000238,0.012139
BC-BB-F3-18890,2019-03-24 23:04:00,0.000243,0.012119
BC-BB-F3-18890,2019-03-24 23:05:00,0.000247,0.012101
BC-BB-F3-18890,2019-03-24 23:06:00,0.000251,0.012081
BC-BB-F3-18890,2019-03-24 23:07:00,0.000257,0.012059
BC-BB-F3-18890,2019-03-24 23:08:00,0.000263,0.012018
BC-BB-F3-18890,2019-03-24 23:09:00,0.000266,0.012013
BC-BB-F3-18890,2019-03-24 23:10:00,0.000265,0.012015
BC-BB-F3-18890,2019-03-24 23:11:00,0.00026,0.012022
BC-BB-F3-18890,2019-03-24 23:12:00,0.000259,0.012031
BC-BB-F3-18890,2019-03-24 23:13:00,0.000259,0.012045
BC-BB-F3-18890,2019-03-24 23:14:00,0.00026,0.012053
BC-BB-F3-18890,2019-03-24 23:15:00,0.000262,0.01206
BC-BB-F3-18890,2019-03-24 23:16:00,0.000258,0.012063
BC-BB-F3-18890,2019-03-24 23:17:00,0.000246,0.012059
BC-BB-F3-18890,2019-03-24 23:18:00,0.000231,0.012055
BC-BB-F3-18890,2019-03-24 23:19:00,0.000218,0.012044
BC-BB-F3-18890,2019-03-24 23:20:00,0.00021,0.01203
BC-BB-F3-18890,2019-03-24 23:21:00,0.000204,0.012019
BC-BB-F3-18890,2019-03-24 23:22:00,0.0002,0.012007
BC-BB-F3-18890,2019-03-24 23:23:00,0.000197,0.011995
BC-BB-F3-18890,2019-03-24 23:24:00,0.000195,0.011985
BC-BB-F3-18890,2019-03-24 23:25:00,0.000193,0.011979
BC-BB-F3-18890,2019-03-24 23:26:00,0.000191,0.011976
BC-BB-F3-18890,2019-03-24 23:27:00,0.00019,0.011979
BC-BB-F3-18890,2019-03-24 23:28:00,0.000188,0.011983
BC-BB-F3-18890,2019-03-24 23:29:00,0.000186,0.01199
BC-BB-F3-18890,2019-03-24 23:30:00,0.000185,0.011992
BC-BB-F3-18890,2019-03-24 23:31:00,0.000183,0.011993
BC-BB-F3-18890,2019-03-24 23:32:00,0.000182,0.011988
BC-BB-F3-18890,2019-03-24 23:33:00,0.00018,0.011976
BC-BB-F3-18890,2019-03-24 23:34:00,0.000179,0.011961
BC-BB-F3-18890,2019-03-24 23:35:00,0.000177,0.01194
BC-BB-F3-18890,2019-03-24 23:36:00,0.000176,0.011915
BC-BB-F3-18890,2019-03-24 23:37:00,0.000174,0.011884
BC-BB-F3-18890,2019-03-24 23:38:00,0.000173,0.011862
BC-BB-F3-18890,2019-03-24 23:39:00,0.000172,0.011837
BC-BB-F3-18890,2019-03-24 23:40:00,0.00017,0.011828
BC-BB-F3-18890,2019-03-24 23:41:00,0.000169,0.011816
BC-BB-F3-18890,2019-03-24 23:42:00,0.000168,0.011819
BC-BB-F3-18890,2019-03-24 23:43:00,0.000167,0.011819
BC-BB-F3-18890,2019-03-24 23:44:00,0.000167,0.01184
BC-BB-F3-18890,2019-03-24 23:45:00,0.000166,0.011864
BC-BB-F3-18890,2019-03-24 23:46:00,0.000165,0.011869
BC-BB-F3-18890,2019-03-24 23:47:00,0.000164,0.011865
BC-BB-F3-18890,2019-03-24 23:48:00,0.000163,0.011872
BC-BB-F3-18890,2019-03-24 23:49:00,0.000162,0.011877
BC-BB-F3-18890,2019-03-24 23:50:00,0.000161,0.011864
BC-BB-F3-18890,2019-03-24 23:51:00,0.000159,0.011848
BC-BB-F3-18890,2019-03-24 23:52:00,0.000158,0.011827
BC-BB-F3-18890,2019-03-24 23:53:00,0.000157,0.011797
BC-BB-F3-18890,2019-03-24 23:54:00,0.000156,0.011743
BC-BB-F3-18890,2019-03-24 23:55:00,0.000155,0.011726
BC-BB-F3-18890,2019-03-24 23:56:00,0.000154,0.011713
BC-BB-F3-18890,2019-03-24 23:57:00,0.000153,0.011705
BC-BB-F3-18890,2019-03-24 23:58:00,0.000153,0.011706
BC-BB-F3-18890,2019-03-24 23:59:00,0.000152,0.011711
BC-BB-F3-18890,2019-03-25 00:00:00,0.000152,0.011719
BC-BB-F3-18900,2019-03-22 00:01:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:02:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:03:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:04:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:05:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:06:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:07:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:08:00,0.0,0.0
BC-BB-F3-18900,2019-03-22 00:09:00,2.2e-05,0.0
BC-BB-F3-18900,2019-03-22 00:10:00,0.000118,0.000326
BC-BB-F3-18900,2019-03-22 00:11:00,0.000271,0.001254
BC-BB-F3-18900,2019-03-22 00:12:00,0.000551,0.003578
BC-BB-F3-18900,2019-03-22 00:13:00,0.001003,0.009022
BC-BB-F3-18900,2019-03-22 00:14:00,0.001683,0.02012
BC-BB-F3-18900,2019-03-22 00:15:00,0.00266,0.037369
BC-BB-F3-18900,2019-03-22 00:16:00,0.004018,0.055325
BC-BB-F3-18900,2019-03-22 00:17:00,0.005852,0.065719
BC-BB-F3-18900,2019-03-22 00:18:00,0.008263,0.071234
BC-BB-F3-18900,2019-03-22 00:19:00,0.011378,0.075365
BC-BB-F3-18900,2019-03-22 00:20:00,0.015553,0.079492
BC-BB-F3-18900,2019-03-22 00:21:00,0.020745,0.083935
BC-BB-F3-18900,2019-03-22 00:22:00,0.026502,0.088556
BC-BB-F3-18900,2019-03-22 00:23:00,0.031944,0.093108
BC-BB-F3-18900,2019-03-22 00:24:00,0.036283,0.097382
