id,time,flow_sim1,flow_sim2
BC-BB-F3-18890S,2019-03-24 13:43:00,0.000351,0.012152
BC-BB-F3-18890S,2019-03-24 13:44:00,0.000351,0.012136
BC-BB-F3-18890S,2019-03-24 13:45:00,0.000351,0.012119
BC-BB-F3-18890S,2019-03-24 13:46:00,0.00035,0.012106
BC-BB-F3-18890S,2019-03-24 13:47:00,0.00035,0.012102
BC-BB-F3-18890S,2019-03-24 13:48:00,0.00035,0.012102
BC-BB-F3-18890S,2019-03-24 13:49:00,0.000349,0.012097
BC-BB-F3-18890S,2019-03-24 13:50:00,0.000349,0.01209
BC-BB-F3-18890S,2019-03-24 13:51:00,0.000349,0.012081
BC-BB-F3-18890S,2019-03-24 13:52:00,0.000348,0.012071
BC-BB-F3-18890S,2019-03-24 13:53:00,0.000348,0.012059
BC-BB-F3-18890S,2019-03-24 13:54:00,0.000348,0.012045
BC-BB-F3-18890S,2019-03-24 13:55:00,0.000347,0.012028
BC-BB-F3-18890S,2019-03-24 13:56:00,0.000347,0.01201
BC-BB-F3-18890S,2019-03-24 13:57:00,0.000347,0.011992
BC-BB-F3-18890S,2019-03-24 13:58:00,0.000346,0.011974
BC-BB-F3-18890S,2019-03-24 13:59:00,0.000346,0.011964
BC-BB-F3-18890S,2019-03-24 14:00:00,0.000346,0.011965
BC-BB-F3-18890S,2019-03-24 14:01:00,0.000346,0.01197
BC-BB-F3-18890S,2019-03-24 14:02:00,0.000345,0.01197
BC-BB-F3-18890S,2019-03-24 14:03:00,0.000345,0.011965
BC-BB-F3-18890S,2019-03-24 14:04:00,0.000345,0.011955
BC-BB-F3-18890S,2019-03-24 14:05:00,0.000344,0.011942
BC-BB-F3-18890S,2019-03-24 14:06:00,0.000344,0.011925
BC-BB-F3-18890S,2019-03-24 14:07:00,0.000344,0.011905
BC-BB-F3-18890S,2019-03-24 14:08:00,0.000343,0.011885
BC-BB-F3-18890S,2019-03-24 14:09:00,0.000343,0.011866
BC-BB-F3-18890S,2019-03-24 14:10:00,0.000343,0.011849
BC-BB-F3-18890S,2019-03-24 14:11:00,0.000342,0.011836
BC-BB-F3-18890S,2019-03-24 14:12:00,0.000342,0.01183
BC-BB-F3-18890S,2019-03-24 14:13:00,0.000342,0.011835
BC-BB-F3-18890S,2019-03-24 14:14:00,0.000341,0.011844
BC-BB-F3-18890S,2019-03-24 14:15:00,0.000341,0.011845
BC-BB-F3-18890S,2019-03-24 14:16:00,0.000341,0.011838
BC-BB-F3-18890S,2019-03-24 14:17:00,0.00034,0.011825
BC-BB-F3-18890S,2019-03-24 14:18:00,0.00034,0.011807
BC-BB-F3-18890S,2019-03-24 14:19:00,0.00034,0.011786
BC-BB-F3-18890S,2019-03-24 14:20:00,0.000339,0.011765
BC-BB-F3-18890S,2019-03-24 14:21:00,0.000339,0.011746
BC-BB-F3-18890S,2019-03-24 14:22:00,0.000339,0.01173
BC-BB-F3-18890S,2019-03-24 14:23:00,0.000338,0.011718
BC-BB-F3-18890S,2019-03-24 14:24:00,0.000338,0.01171
BC-BB-F3-18890S,2019-03-24 14:25:00,0.000338,0.011705
BC-BB-F3-18890S,2019-03-24 14:26:00,0.000337,0.011709
BC-BB-F3-18890S,2019-03-24 14:27:00,0.000337,0.011716
BC-BB-F3-18890S,2019-03-24 14:28:00,0.000336,0.011717
BC-BB-F3-18890S,2019-03-24 14:29:00,0.000336,0.011707
BC-BB-F3-18890S,2019-03-24 14:30:00,0.000336,0.01169
BC-BB-F3-18890S,2019-03-24 14:31:00,0.000335,0.01167
BC-BB-F3-18890S,2019-03-24 14:32:00,0.000335,0.011649
BC-BB-F3-18890S,2019-03-24 14:33:00,0.000334,0.01163
BC-BB-F3-18890S,2019-03-24 14:34:00,0.000334,0.011615
BC-BB-F3-18890S,2019-03-24 14:35:00,0.000334,0.011604
BC-BB-F3-18890S,2019-03-24 14:36:00,0.000333,0.011596
BC-BB-F3-18890S,2019-03-24 14:37:00,0.000333,0.01159
BC-BB-F3-18890S,2019-03-24 14:38:00,0.000333,0.011583
BC-BB-F3-18890S,2019-03-24 14:39:00,0.000332,0.01158
BC-BB-F3-18890S,2019-03-24 14:40:00,0.000332,0.011582
BC-BB-F3-18890S,2019-03-24 14:41:00,0.000332,0.011581
BC-BB-F3-18890S,2019-03-24 14:42:00,0.000332,0.011571
BC-BB-F3-18890S,2019-03-24 14:43:00,0.000333,0.011555
BC-BB-F3-18890S,2019-03-24 14:44:00,0.000333,0.011537
BC-BB-F3-18890S,2019-03-24 14:45:00,0.000334,0.01152
BC-BB-F3-18890S,2019-03-24 14:46:00,0.000335,0.011506
BC-BB-F3-18890S,2019-03-24 14:47:00,0.000337,0.011496
BC-BB-F3-18890S,2019-03-24 14:48:00,0.000338,0.011487
BC-BB-F3-18890S,2019-03-24 14:49:00,0.00034,0.01148
BC-BB-F3-18890S,2019-03-24 14:50:00,0.00034,0.011472
BC-BB-F3-18890S,2019-03-24 14:51:00,0.00034,0.011461
BC-BB-F3-18890S,2019-03-24 14:52:00,0.00034,0.011449
BC-BB-F3-18890S,2019-03-24 14:53:00,0.000338,0.011443
BC-BB-F3-18890S,2019-03-24 14:54:00,0.000337,0.011441
BC-BB-F3-18890S,2019-03-24 14:55:00,0.000334,0.011435
BC-BB-F3-18890S,2019-03-24 14:56:00,0.000332,0.011424
BC-BB-F3-18890S,2019-03-24 14:57:00,0.00033,0.011412
BC-BB-F3-18890S,2019-03-24 14:58:00,0.000328,0.0114
BC-BB-F3-18890S,2019-03-24 14:59:00,0.000326,0.01139
BC-BB-F3-18890S,2019-03-24 15:00:00,0.000324,0.011381
BC-BB-F3-18890S,2019-03-24 15:01:00,0.000323,0.011372
BC-BB-F3-18890S,2019-03-24 15:02:00,0.000322,0.011361
BC-BB-F3-18890S,2019-03-24 15:03:00,0.000321,0.011349
BC-BB-F3-18890S,2019-03-24 15:04:00,0.000321,0.011334
BC-BB-F3-18890S,2019-03-24 15:05:00,0.00032,0.011318
BC-BB-F3-18890S,2019-03-24 15:06:00,0.00032,0.011303
BC-BB-F3-18890S,2019-03-24 15:07:00,0.00032,0.011298
BC-BB-F3-18890S,2019-03-24 15:08:00,0.00032,0.0113
BC-BB-F3-18890S,2019-03-24 15:09:00,0.00032,0.011299
BC-BB-F3-18890S,2019-03-24 15:10:00,0.00032,0.011294
BC-BB-F3-18890S,2019-03-24 15:11:00,0.00032,0.011287
BC-BB-F3-18890S,2019-03-24 15:12:00,0.00032,0.011279
BC-BB-F3-18890S,2019-03-24 15:13:00,0.000319,0.011269
BC-BB-F3-18890S,2019-03-24 15:14:00,0.000319,0.011257
BC-BB-F3-18890S,2019-03-24 15:15:00,0.000319,0.011241
BC-BB-F3-18890S,2019-03-24 15:16:00,0.000319,0.011224
BC-BB-F3-18890S,2019-03-24 15:17:00,0.000318,0.011206
BC-BB-F3-18890S,2019-03-24 15:18:00,0.000318,0.011187
BC-BB-F3-18890S,2019-03-24 15:19:00,0.000317,0.011171
BC-BB-F3-18890S,2019-03-24 15:20:00,0.000317,0.011161
BC-BB-F3-18890S,2019-03-24 15:21:00,0.000316,0.011162
BC-BB-F3-18890S,2019-03-24 15:22:00,0.000316,0.011171
BC-BB-F3-18890S,2019-03-24 15:23:00,0.000315,0.011175
BC-BB-F3-18890S,2019-03-24 15:24:00,0.000315,0.011173
BC-BB-F3-18890S,2019-03-24 15:25:00,0.000314,0.011166
BC-BB-F3-18890S,2019-03-24 15:26:00,0.000314,0.011154
BC-BB-F3-18890S,2019-03-24 15:27:00,0.000313,0.011138
BC-BB-F3-18890S,2019-03-24 15:28:00,0.000313,0.01112
BC-BB-F3-18890S,2019-03-24 15:29:00,0.000313,0.0111
BC-BB-F3-18890S,2019-03-24 15:30:00,0.000312,0.011081
BC-BB-F3-18890S,2019-03-24 15:31:00,0.000312,0.011065
BC-BB-F3-18890S,2019-03-24 15:32:00,0.000311,0.011052
BC-BB-F3-18890S,2019-03-24 15:33:00,0.000311,0.011043
BC-BB-F3-18890S,2019-03-24 15:34:00,0.00031,0.011039
BC-BB-F3-18890S,2019-03-24 15:35:00,0.00031,0.011046
BC-BB-F3-18890S,2019-03-24 15:36:00,0.000309,0.011057
BC-BB-F3-18890S,2019-03-24 15:37:00,0.000309,0.01106
BC-BB-F3-18890S,2019-03-24 15:38:00,0.000308,0.011054
BC-BB-F3-18890S,2019-03-24 15:39:00,0.000308,0.01104
BC-BB-F3-18890S,2019-03-24 15:40:00,0.000307,0.011022
BC-BB-F3-18890S,2019-03-24 15:41:00,0.000307,0.011001
BC-BB-F3-18890S,2019-03-24 15:42:00,0.000306,0.01098
BC-BB-F3-18890S,2019-03-24 15:43:00,0.000305,0.010961
BC-BB-F3-18890S,2019-03-24 15:44:00,0.000305,0.010947
BC-BB-F3-18890S,2019-03-24 15:45:00,0.000304,0.010936
BC-BB-F3-18890S,2019-03-24 15:46:00,0.000304,0.01093
BC-BB-F3-18890S,2019-03-24 15:47:00,0.000304,0.010926
BC-BB-F3-18890S,2019-03-24 15:48:00,0.000303,0.010922
BC-BB-F3-18890S,2019-03-24 15:49:00,0.000303,0.010918
BC-BB-F3-18890S,2019-03-24 15:50:00,0.000302,0.010913
BC-BB-F3-18890S,2019-03-24 15:51:00,0.000302,0.010905
BC-BB-F3-18890S,2019-03-24 15:52:00,0.000301,0.0109
BC-BB-F3-18890S,2019-03-24 15:53:00,0.000301,0.010899
BC-BB-F3-18890S,2019-03-24 15:54:00,0.000301,0.010895
BC-BB-F3-18890S,2019-03-24 15:55:00,0.0003,0.010885
BC-BB-F3-18890S,2019-03-24 15:56:00,0.0003,0.010872
BC-BB-F3-18890S,2019-03-24 15:57:00,0.000299,0.010859
BC-BB-F3-18890S,2019-03-24 15:58:00,0.000299,0.010848
BC-BB-F3-18890S,2019-03-24 15:59:00,0.000299,0.010839
BC-BB-F3-18890S,2019-03-24 16:00:00,0.000298,0.010831
BC-BB-F3-18890S,2019-03-24 16:01:00,0.000298,0.010821
BC-BB-F3-18890S,2019-03-24 16:02:00,0.000298,0.01081
BC-BB-F3-18890S,2019-03-24 16:03:00,0.000298,0.010797
BC-BB-F3-18890S,2019-03-24 16:04:00,0.000298,0.010782
BC-BB-F3-18890S,2019-03-24 16:05:00,0.000297,0.010766
BC-BB-F3-18890S,2019-03-24 16:06:00,0.000297,0.010751
BC-BB-F3-18890S,2019-03-24 16:07:00,0.000297,0.010748
BC-BB-F3-18890S,2019-03-24 16:08:00,0.000296,0.010751
BC-BB-F3-18890S,2019-03-24 16:09:00,0.000296,0.010751
BC-BB-F3-18890S,2019-03-24 16:10:00,0.000295,0.010748
BC-BB-F3-18890S,2019-03-24 16:11:00,0.000294,0.010743
BC-BB-F3-18890S,2019-03-24 16:12:00,0.000293,0.010736
BC-BB-F3-18890S,2019-03-24 16:13:00,0.000292,0.010727
BC-BB-F3-18890S,2019-03-24 16:14:00,0.000291,0.010715
BC-BB-F3-18890S,2019-03-24 16:15:00,0.00029,0.010701
BC-BB-F3-18890S,2019-03-24 16:16:00,0.000288,0.010685
BC-BB-F3-18890S,2019-03-24 16:17:00,0.000286,0.010668
BC-BB-F3-18890S,2019-03-24 16:18:00,0.000285,0.010651
BC-BB-F3-18890S,2019-03-24 16:19:00,0.000283,0.010635
BC-BB-F3-18890S,2019-03-24 16:20:00,0.000281,0.010622
BC-BB-F3-18890S,2019-03-24 16:21:00,0.00028,0.010618
BC-BB-F3-18890S,2019-03-24 16:22:00,0.000278,0.010626
BC-BB-F3-18890S,2019-03-24 16:23:00,0.000276,0.010637
BC-BB-F3-18890S,2019-03-24 16:24:00,0.000275,0.01064
BC-BB-F3-18890S,2019-03-24 16:25:00,0.000274,0.010636
BC-BB-F3-18890S,2019-03-24 16:26:00,0.000272,0.010627
BC-BB-F3-18890S,2019-03-24 16:27:00,0.000271,0.010614
BC-BB-F3-18890S,2019-03-24 16:28:00,0.00027,0.010596
BC-BB-F3-18890S,2019-03-24 16:29:00,0.000269,0.010577
BC-BB-F3-18890S,2019-03-24 16:30:00,0.000269,0.010557
BC-BB-F3-18890S,2019-03-24 16:31:00,0.000268,0.010539
BC-BB-F3-18890S,2019-03-24 16:32:00,0.000267,0.010524
BC-BB-F3-18890S,2019-03-24 16:33:00,0.000267,0.010513
BC-BB-F3-18890S,2019-03-24 16:34:00,0.000267,0.010506
BC-BB-F3-18890S,2019-03-24 16:35:00,0.000267,0.010503
BC-BB-F3-18890S,2019-03-24 16:36:00,0.000267,0.010507
BC-BB-F3-18890S,2019-03-24 16:37:00,0.000267,0.010519
BC-BB-F3-18890S,2019-03-24 16:38:00,0.000267,0.010528
BC-BB-F3-18890S,2019-03-24 16:39:00,0.000267,0.010527
BC-BB-F3-18890S,2019-03-24 16:40:00,0.000267,0.010518
BC-BB-F3-18890S,2019-03-24 16:41:00,0.000268,0.010503
BC-BB-F3-18890S,2019-03-24 16:42:00,0.000268,0.010486
BC-BB-F3-18890S,2019-03-24 16:43:00,0.000268,0.010467
BC-BB-F3-18890S,2019-03-24 16:44:00,0.000268,0.010451
BC-BB-F3-18890S,2019-03-24 16:45:00,0.000268,0.010439
BC-BB-F3-18890S,2019-03-24 16:46:00,0.000267,0.01043
BC-BB-F3-18890S,2019-03-24 16:47:00,0.000267,0.010426
BC-BB-F3-18890S,2019-03-24 16:48:00,0.000266,0.010424
BC-BB-F3-18890S,2019-03-24 16:49:00,0.000266,0.010422
BC-BB-F3-18890S,2019-03-24 16:50:00,0.000265,0.010419
BC-BB-F3-18890S,2019-03-24 16:51:00,0.000264,0.010419
BC-BB-F3-18890S,2019-03-24 16:52:00,0.000263,0.010423
BC-BB-F3-18890S,2019-03-24 16:53:00,0.000263,0.010423
BC-BB-F3-18890S,2019-03-24 16:54:00,0.000262,0.010412
BC-BB-F3-18890S,2019-03-24 16:55:00,0.000262,0.010395
BC-BB-F3-18890S,2019-03-24 16:56:00,0.000261,0.010374
BC-BB-F3-18890S,2019-03-24 16:57:00,0.000261,0.010354
BC-BB-F3-18890S,2019-03-24 16:58:00,0.00026,0.010336
BC-BB-F3-18890S,2019-03-24 16:59:00,0.00026,0.010322
BC-BB-F3-18890S,2019-03-24 17:00:00,0.00026,0.010312
BC-BB-F3-18890S,2019-03-24 17:01:00,0.000259,0.010304
BC-BB-F3-18890S,2019-03-24 17:02:00,0.000259,0.010298
BC-BB-F3-18890S,2019-03-24 17:03:00,0.000259,0.01029
BC-BB-F3-18890S,2019-03-24 17:04:00,0.000258,0.010279
BC-BB-F3-18890S,2019-03-24 17:05:00,0.000258,0.010269
BC-BB-F3-18890S,2019-03-24 17:06:00,0.000258,0.010255
BC-BB-F3-18890S,2019-03-24 17:07:00,0.000257,0.010251
BC-BB-F3-18890S,2019-03-24 17:08:00,0.000257,0.010252
BC-BB-F3-18890S,2019-03-24 17:09:00,0.000257,0.010243
BC-BB-F3-18890S,2019-03-24 17:10:00,0.000257,0.010233
BC-BB-F3-18890S,2019-03-24 17:11:00,0.000257,0.010224
BC-BB-F3-18890S,2019-03-24 17:12:00,0.000257,0.010214
BC-BB-F3-18890S,2019-03-24 17:13:00,0.000257,0.010209
BC-BB-F3-18890S,2019-03-24 17:14:00,0.000257,0.010204
BC-BB-F3-18890S,2019-03-24 17:15:00,0.000257,0.010198
BC-BB-F3-18890S,2019-03-24 17:16:00,0.000257,0.010191
BC-BB-F3-18890S,2019-03-24 17:17:00,0.000256,0.01018
BC-BB-F3-18890S,2019-03-24 17:18:00,0.000255,0.010169
BC-BB-F3-18890S,2019-03-24 17:19:00,0.000255,0.010152
BC-BB-F3-18890S,2019-03-24 17:20:00,0.000254,0.010138
BC-BB-F3-18890S,2019-03-24 17:21:00,0.000253,0.010121
BC-BB-F3-18890S,2019-03-24 17:22:00,0.000252,0.010111
BC-BB-F3-18890S,2019-03-24 17:23:00,0.000252,0.010101
BC-BB-F3-18890S,2019-03-24 17:24:00,0.000251,0.010099
BC-BB-F3-18890S,2019-03-24 17:25:00,0.000251,0.010099
BC-BB-F3-18890S,2019-03-24 17:26:00,0.00025,0.010101
BC-BB-F3-18890S,2019-03-24 17:27:00,0.00025,0.010105
BC-BB-F3-18890S,2019-03-24 17:28:00,0.000249,0.010105
BC-BB-F3-18890S,2019-03-24 17:29:00,0.000249,0.010102
BC-BB-F3-18890S,2019-03-24 17:30:00,0.000249,0.010098
BC-BB-F3-18890S,2019-03-24 17:31:00,0.000248,0.01009
BC-BB-F3-18890S,2019-03-24 17:32:00,0.000248,0.010078
BC-BB-F3-18890S,2019-03-24 17:33:00,0.000248,0.010065
BC-BB-F3-18890S,2019-03-24 17:34:00,0.000248,0.010051
BC-BB-F3-18890S,2019-03-24 17:35:00,0.000247,0.010039
BC-BB-F3-18890S,2019-03-24 17:36:00,0.000247,0.010031
BC-BB-F3-18890S,2019-03-24 17:37:00,0.000247,0.010026
BC-BB-F3-18890S,2019-03-24 17:38:00,0.000247,0.010024
BC-BB-F3-18890S,2019-03-24 17:39:00,0.000247,0.010025
BC-BB-F3-18890S,2019-03-24 17:40:00,0.000247,0.010026
BC-BB-F3-18890S,2019-03-24 17:41:00,0.000247,0.010026
BC-BB-F3-18890S,2019-03-24 17:42:00,0.000247,0.010023
BC-BB-F3-18890S,2019-03-24 17:43:00,0.000247,0.010017
BC-BB-F3-18890S,2019-03-24 17:44:00,0.000247,0.010009
BC-BB-F3-18890S,2019-03-24 17:45:00,0.000247,0.009997
BC-BB-F3-18890S,2019-03-24 17:46:00,0.000247,0.009984
BC-BB-F3-18890S,2019-03-24 17:47:00,0.000247,0.009971
BC-BB-F3-18890S,2019-03-24 17:48:00,0.000247,0.009959
BC-BB-F3-18890S,2019-03-24 17:49:00,0.000247,0.009951
BC-BB-F3-18890S,2019-03-24 17:50:00,0.000247,0.009946
BC-BB-F3-18890S,2019-03-24 17:51:00,0.000246,0.009944
BC-BB-F3-18890S,2019-03-24 17:52:00,0.000246,0.009943
BC-BB-F3-18890S,2019-03-24 17:53:00,0.000246,0.009941
BC-BB-F3-18890S,2019-03-24 17:54:00,0.000246,0.009937
BC-BB-F3-18890S,2019-03-24 17:55:00,0.000246,0.009931
BC-BB-F3-18890S,2019-03-24 17:56:00,0.000246,0.009921
BC-BB-F3-18890S,2019-03-24 17:57:00,0.000246,0.009907
BC-BB-F3-18890S,2019-03-24 17:58:00,0.000247,0.009892
BC-BB-F3-18890S,2019-03-24 17:59:00,0.000247,0.009872
BC-BB-F3-18890S,2019-03-24 18:00:00,0.000247,0.009852
BC-BB-F3-18890S,2019-03-24 18:01:00,0.000247,0.009841
BC-BB-F3-18890S,2019-03-24 18:02:00,0.000247,0.009828
BC-BB-F3-18890S,2019-03-24 18:03:00,0.000247,0.009821
BC-BB-F3-18890S,2019-03-24 18:04:00,0.000246,0.009822
BC-BB-F3-18890S,2019-03-24 18:05:00,0.000246,0.009821
BC-BB-F3-18890S,2019-03-24 18:06:00,0.000245,0.009824
BC-BB-F3-18890S,2019-03-24 18:07:00,0.000245,0.009825
BC-BB-F3-18890S,2019-03-24 18:08:00,0.000244,0.009822
BC-BB-F3-18890S,2019-03-24 18:09:00,0.000243,0.009818
BC-BB-F3-18890S,2019-03-24 18:10:00,0.000243,0.009808
BC-BB-F3-18890S,2019-03-24 18:11:00,0.000242,0.009796
BC-BB-F3-18890S,2019-03-24 18:12:00,0.000241,0.009783
BC-BB-F3-18890S,2019-03-24 18:13:00,0.000241,0.009768
BC-BB-F3-18890S,2019-03-24 18:14:00,0.00024,0.009755
BC-BB-F3-18890S,2019-03-24 18:15:00,0.00024,0.009745
BC-BB-F3-18890S,2019-03-24 18:16:00,0.00024,0.009737
BC-BB-F3-18890S,2019-03-24 18:17:00,0.00024,0.009735
BC-BB-F3-18890S,2019-03-24 18:18:00,0.000239,0.009732
BC-BB-F3-18890S,2019-03-24 18:19:00,0.00024,0.009731
BC-BB-F3-18890S,2019-03-24 18:20:00,0.000239,0.00973
BC-BB-F3-18890S,2019-03-24 18:21:00,0.000239,0.009725
BC-BB-F3-18890S,2019-03-24 18:22:00,0.000239,0.009719
BC-BB-F3-18890S,2019-03-24 18:23:00,0.000239,0.009709
BC-BB-F3-18890S,2019-03-24 18:24:00,0.000239,0.009697
BC-BB-F3-18890S,2019-03-24 18:25:00,0.000239,0.009683
BC-BB-F3-18890S,2019-03-24 18:26:00,0.000239,0.00967
BC-BB-F3-18890S,2019-03-24 18:27:00,0.000239,0.009655
BC-BB-F3-18890S,2019-03-24 18:28:00,0.000239,0.009647
BC-BB-F3-18890S,2019-03-24 18:29:00,0.000239,0.009639
BC-BB-F3-18890S,2019-03-24 18:30:00,0.000239,0.009638
BC-BB-F3-18890S,2019-03-24 18:31:00,0.000237,0.009637
BC-BB-F3-18890S,2019-03-24 18:32:00,0.000237,0.009638
BC-BB-F3-18890S,2019-03-24 18:33:00,0.000232,0.009639
BC-BB-F3-18890S,2019-03-24 18:34:00,0.00023,0.009636
BC-BB-F3-18890S,2019-03-24 18:35:00,0.00023,0.009632
BC-BB-F3-18890S,2019-03-24 18:36:00,0.00023,0.009623
BC-BB-F3-18890S,2019-03-24 18:37:00,0.000231,0.009611
BC-BB-F3-18890S,2019-03-24 18:38:00,0.000229,0.009599
BC-BB-F3-18890S,2019-03-24 18:39:00,0.000226,0.009583
BC-BB-F3-18890S,2019-03-24 18:40:00,0.000227,0.009571
BC-BB-F3-18890S,2019-03-24 18:41:00,0.000227,0.009558
BC-BB-F3-18890S,2019-03-24 18:42:00,0.000227,0.009553
BC-BB-F3-18890S,2019-03-24 18:43:00,0.000222,0.009547
BC-BB-F3-18890S,2019-03-24 18:44:00,0.000221,0.009548
BC-BB-F3-18890S,2019-03-24 18:45:00,0.000222,0.00955
BC-BB-F3-18890S,2019-03-24 18:46:00,0.000224,0.009553
BC-BB-F3-18890S,2019-03-24 18:47:00,0.000221,0.009553
BC-BB-F3-18890S,2019-03-24 18:48:00,0.00022,0.00955
BC-BB-F3-18890S,2019-03-24 18:49:00,0.000222,0.009544
BC-BB-F3-18890S,2019-03-24 18:50:00,0.000219,0.009535
BC-BB-F3-18890S,2019-03-24 18:51:00,0.000218,0.009523
BC-BB-F3-18890S,2019-03-24 18:52:00,0.000219,0.009505
BC-BB-F3-18890S,2019-03-24 18:53:00,0.000217,0.009493
BC-BB-F3-18890S,2019-03-24 18:54:00,0.000217,0.009475
BC-BB-F3-18890S,2019-03-24 18:55:00,0.000216,0.009465
BC-BB-F3-18890S,2019-03-24 18:56:00,0.000215,0.009456
BC-BB-F3-18890S,2019-03-24 18:57:00,0.000217,0.009453
BC-BB-F3-18890S,2019-03-24 18:58:00,0.000213,0.009459
BC-BB-F3-18890S,2019-03-24 18:59:00,0.000212,0.009458
BC-BB-F3-18890S,2019-03-24 19:00:00,0.000214,0.009458
BC-BB-F3-18890S,2019-03-24 19:01:00,0.000212,0.009461
BC-BB-F3-18890S,2019-03-24 19:02:00,0.000213,0.009459
BC-BB-F3-18890S,2019-03-24 19:03:00,0.000212,0.00945
BC-BB-F3-18890S,2019-03-24 19:04:00,0.000212,0.00944
BC-BB-F3-18890S,2019-03-24 19:05:00,0.000211,0.009424
BC-BB-F3-18890S,2019-03-24 19:06:00,0.00021,0.009408
BC-BB-F3-18890S,2019-03-24 19:07:00,0.000209,0.009393
BC-BB-F3-18890S,2019-03-24 19:08:00,0.00021,0.009377
BC-BB-F3-18890S,2019-03-24 19:09:00,0.000208,0.009368
BC-BB-F3-18890S,2019-03-24 19:10:00,0.00021,0.009361
BC-BB-F3-18890S,2019-03-24 19:11:00,0.000207,0.00936
BC-BB-F3-18890S,2019-03-24 19:12:00,0.000209,0.009361
BC-BB-F3-18890S,2019-03-24 19:13:00,0.000209,0.009363
BC-BB-F3-18890S,2019-03-24 19:14:00,0.000209,0.009366
BC-BB-F3-18890S,2019-03-24 19:15:00,0.000209,0.009363
BC-BB-F3-18890S,2019-03-24 19:16:00,0.000208,0.00936
BC-BB-F3-18890S,2019-03-24 19:17:00,0.00021,0.009352
BC-BB-F3-18890S,2019-03-24 19:18:00,0.000207,0.009339
BC-BB-F3-18890S,2019-03-24 19:19:00,0.000208,0.009327
BC-BB-F3-18890S,2019-03-24 19:20:00,0.000207,0.009311
BC-BB-F3-18890S,2019-03-24 19:21:00,0.000207,0.009299
BC-BB-F3-18890S,2019-03-24 19:22:00,0.000209,0.009285
BC-BB-F3-18890S,2019-03-24 19:23:00,0.000205,0.009279
BC-BB-F3-18890S,2019-03-24 19:24:00,0.000207,0.009274
BC-BB-F3-18890S,2019-03-24 19:25:00,0.000206,0.009274
BC-BB-F3-18890S,2019-03-24 19:26:00,0.000208,0.009275
BC-BB-F3-18890S,2019-03-24 19:27:00,0.000206,0.009278
BC-BB-F3-18890S,2019-03-24 19:28:00,0.000207,0.009279
BC-BB-F3-18890S,2019-03-24 19:29:00,0.000205,0.009277
BC-BB-F3-18890S,2019-03-24 19:30:00,0.000206,0.009271
BC-BB-F3-18890S,2019-03-24 19:31:00,0.000205,0.009263
BC-BB-F3-18890S,2019-03-24 19:32:00,0.000206,0.009249
BC-BB-F3-18890S,2019-03-24 19:33:00,0.000206,0.009236
BC-BB-F3-18890S,2019-03-24 19:34:00,0.000205,0.00922
BC-BB-F3-18890S,2019-03-24 19:35:00,0.000206,0.009205
BC-BB-F3-18890S,2019-03-24 19:36:00,0.000203,0.009194
BC-BB-F3-18890S,2019-03-24 19:37:00,0.000205,0.009186
BC-BB-F3-18890S,2019-03-24 19:38:00,0.000203,0.009182
BC-BB-F3-18890S,2019-03-24 19:39:00,0.000205,0.009186
BC-BB-F3-18890S,2019-03-24 19:40:00,0.000204,0.009185
BC-BB-F3-18890S,2019-03-24 19:41:00,0.000205,0.009191
BC-BB-F3-18890S,2019-03-24 19:42:00,0.000204,0.009197
BC-BB-F3-18890S,2019-03-24 19:43:00,0.000205,0.009194
BC-BB-F3-18890S,2019-03-24 19:44:00,0.000204,0.009192
BC-BB-F3-18890S,2019-03-24 19:45:00,0.000204,0.009181
BC-BB-F3-18890S,2019-03-24 19:46:00,0.000204,0.00917
BC-BB-F3-18890S,2019-03-24 19:47:00,0.000203,0.009154
BC-BB-F3-18890S,2019-03-24 19:48:00,0.000202,0.009137
BC-BB-F3-18890S,2019-03-24 19:49:00,0.000202,0.00912
BC-BB-F3-18890S,2019-03-24 19:50:00,0.000202,0.009106
BC-BB-F3-18890S,2019-03-24 19:51:00,0.0002,0.009092
BC-BB-F3-18890S,2019-03-24 19:52:00,0.000199,0.009088
BC-BB-F3-18890S,2019-03-24 19:53:00,0.000199,0.009083
BC-BB-F3-18890S,2019-03-24 19:54:00,0.0002,0.009088
BC-BB-F3-18890S,2019-03-24 19:55:00,0.0002,0.009088
BC-BB-F3-18890S,2019-03-24 19:56:00,0.000198,0.009092
BC-BB-F3-18890S,2019-03-24 19:57:00,0.000199,0.009095
BC-BB-F3-18890S,2019-03-24 19:58:00,0.000198,0.009092
BC-BB-F3-18890S,2019-03-24 19:59:00,0.000196,0.009092
BC-BB-F3-18890S,2019-03-24 20:00:00,0.000198,0.009083
BC-BB-F3-18890S,2019-03-24 20:01:00,0.000197,0.009071
BC-BB-F3-18890S,2019-03-24 20:02:00,0.000197,0.009061
BC-BB-F3-18890S,2019-03-24 20:03:00,0.000197,0.00905
BC-BB-F3-18890S,2019-03-24 20:04:00,0.000195,0.009035
BC-BB-F3-18890S,2019-03-24 20:05:00,0.000196,0.009025
BC-BB-F3-18890S,2019-03-24 20:06:00,0.000196,0.009019
BC-BB-F3-18890S,2019-03-24 20:07:00,0.000195,0.009014
BC-BB-F3-18890S,2019-03-24 20:08:00,0.000194,0.009013
BC-BB-F3-18890S,2019-03-24 20:09:00,0.000195,0.009013
BC-BB-F3-18890S,2019-03-24 20:10:00,0.000193,0.009012
